"#OG id"	"OG name"	"uberon mapping status"	"entity"	"entity name"	"qualifier"	"HOM ID"	"reference"	"ECO ID"	"ECO name"	"CIO ID"	"confidence  code name"	"taxon ID"	"taxon name"	"supporting text"	"assigned by"	"curator"	"date"	"comment"																																																																					
"OG:0001247"	"immune system"	"ok 1X"	"UBERON:0002405"	"immune system"		"HOM:0000007"	"PMID:21046016 ""Dzik JM, The ancestry and cumulative evolution of immune reactions. Acta biochimica Polonica (2010)"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	7776	"Gnathostomata"	"The antibody-based immune system defined by the presence of the major histocompatibility complex (MHC), T cell receptor (TCR), B cell receptor (BCR) or recombination activating genes (RAGs) is known beginning from jawed fishes."	"bgee"	"ANN"	"2013-06-28"																																																																						
"OG:0001697"	"natural killer cell"	"ok 1X"	"CL:0000623"	"natural killer cell"		"HOM:0000007"	"DOI:10.1146/annurev.immunol.24.021605.090542 ""Pancer Z, Cooper MD, The evolution of adaptive immunity. Annual Review of Immunology (2006)"""	"ECO:0000205"	"curator inference"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"	"A new type of circulatory cell with the potential for self-renewal and clonal expansion appeared near the beginning of vertebrate radiation in the form of the long-lived lymphocyte. (...) Exactly when during evolution the lymphocytes appeared as a specialized type of immunocompetent cells is unknown, but cells comparable to the lymphocytes in jawed vertebrates have never been characterized in invertebrates. On the other hand, increasing evidence for bona fide lymphocytes in lamprey and hagfish suggests that lymphocytes must have evolved in the common ancestor of the vertebrates."	"bgee"	"ANN"	"2013-06-28"																																																																						
"OG:0001535"	"lymphocyte"	"ok 1X"	"CL:0000542"	"lymphocyte"		"HOM:0000007"	"DOI:10.1146/annurev.immunol.24.021605.090542 ""Pancer Z, Cooper MD, The evolution of adaptive immunity. Annual Review of Immunology (2006)"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000004"	"Medium confidence assertion"	7742	"Vertebrata"	"A new type of circulatory cell with the potential for self-renewal and clonal expansion appeared near the beginning of vertebrate radiation in the form of the long-lived lymphocyte. (...) Exactly when during evolution the lymphocytes appeared as a specialized type of immunocompetent cells is unknown, but cells comparable to the lymphocytes in jawed vertebrates have never been characterized in invertebrates. On the other hand, increasing evidence for bona fide lymphocytes in lamprey and hagfish suggests that lymphocytes must have evolved in the common ancestor of the vertebrates."	"bgee"	"ANN"	"2013-06-28"																																																																						
"OG:0000373"	"endolymphatic appendage"	"ok 1X"	"UBERON:0006226"	"endolymphatic appendage"		"HOM:0000007"	"PMID:12168621 ""Jeffery JE, Bininda-Emonds OR, Coates MI, Richardson MK, Analyzing evolutionary patterns in amniote embryonic development. Evol Dev (2002)"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	7742	"Vertebrata"	"Endolymphatic appendage is one of the vertebrate developmental events. [curator]"	"bgee"	"ANN"	"2013-06-28"																																																																						
"OG:0001000"	"jugular lymph sac"	"ok 1X"	"UBERON:0011765"	"jugular lymph sac"		"HOM:0000007"	"DOI:10.1016/j.ydbio.2010.01.002 ""Peyrot SM, Martin BL, Harland RM, Lymph heart musculature is under distinct developmental control from lymphatic endothelium. Developmental Biology (2010)"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	40674	"Mammalia"	"Lymph hearts are pulsatile organs, present in lower vertebrates, that function to propel lymph into the venous system. Although they are absent in mammals, the initial veno-lymphatic plexus that forms during mammalian jugular lymph sac development has been described as the vestigial homologue of the nascent stage of ancestral anterior lymph hearts."	"bgee"	"ANN"	"2013-07-01"																																																																						
"OG:0001273"	"lymph node"	"ok 1X"	"UBERON:0000029"	"lymph node"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.630"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	40674	"Mammalia"	"Lymph nodes that are associated with the lymphatic system have evolved in mammals."	"bgee"	"ANN"	"2013-06-28"																																																																						
"OG:0000791"	"endolymphatic sac"	"ok 1X"	"UBERON:0002223"	"endolymphatic sac"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.413-414 and Figure 12-15"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000004"	"Medium confidence assertion"	7776	"Gnathostomata"	"Endolymphatic sac is a structure described in the inner ear of a typical gnathostome. [curator]"	"bgee"	"ANN"	"2013-06-28"																																																																						
"OG:0000842"	"lymphatic system"	"ok 1X"	"UBERON:0002465"	"lymphoid system"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.627"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	32523	"Tetrapoda"	"Tetrapods have evolved distinct lymphatic systems, in which lymphatic capillaries help drain most of the tissues of the body."	"bgee"	"ANN"	"2013-06-28"																																																																						
"OG:0001249"	"lymph vessel"	"ok 1X"	"UBERON:0001473"	"lymphatic vessel"		"HOM:0000007"	"ISBN:978-0030223693 ""Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.627"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	32523	"Tetrapoda"	"Tetrapods have evolved distinct lymphatic systems, in which lymphatic capillaries help drain most of the tissues of the body."	"bgee"	"ANN"	"2013-06-28"	"ZFA:0005105 lymph vessel as convergent evolution"																																																																					
"OG:0001480"	"B cell"	"ok 1X"	"CL:0000236"	"B cell"		"HOM:0000007"	"PMID:21046016 ""Dzik JM, The ancestry and cumulative evolution of immune reactions. Acta biochimica Polonica (2010)"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	7776	"Gnathostomata"	"The antibody-based immune system defined by the presence of the major histocompatibility complex (MHC), T cell receptor (TCR), B cell receptor (BCR) or recombination activating genes (RAGs) is known beginning from jawed fishes."	"bgee"	"ANN"	"2013-07-01"																																																																						
"OG:0001479"	"T cell"	"ok 1X"	"CL:0000084"	"T cell"		"HOM:0000007"	"PMID:21046016 ""Dzik JM, The ancestry and cumulative evolution of immune reactions. Acta biochimica Polonica (2010)"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	7776	"Gnathostomata"	"The antibody-based immune system defined by the presence of the major histocompatibility complex (MHC), T cell receptor (TCR), B cell receptor (BCR) or recombination activating genes (RAGs) is known beginning from jawed fishes."	"bgee"	"ANN"	"2013-07-01"																																																																						
"OG:0001218"	"bone marrow"	"ok 1X"	"UBERON:0002371"	"bone marrow"		"HOM:0000007"	"DOI:10.1146/annurev.cellbio.22.010605.093317 ""Hartenstein V, Blood Cells and Blood Cell Development in the Animal Kingdom. Annual Review of Cell and Developmental Biology (2006)"""	"ECO:0000355"	"phylogenetic distribution evidence"	"CIO:0000003"	"High confidence assertion"	32523	"Tetrapoda"	"The bone marrow is the hematopoietic organ in all vertebrates but fishes, in which hematopoiesis occurs in the kidney."	"bgee"	"ANN"	"2013-07-01"																																																																						
"OG:0001485"	"hematopoietic stem cell"	"ok 1X"	"CL:0000037"	"hematopoietic stem cell"		"HOM:0000007"	"DOI:10.1146/annurev.cellbio.22.010605.093317 ""Hartenstein V, Blood cells and blood cell development in the animal kingdom. Annual review of cell and developmental biology (2006)"""	"ECO:0000075"	"gene expression similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	33208	"Metazoa"	"Recent findings strongly suggest that the molecular pathways involved in the development and function of blood cells are highly conserved among vertebrates and various invertebrate phyla. (...)a brief survey of the different types of blood cell lineages among metazoa.  There is now good reason to believe that, in vertebrates and invertebrates alike, blood cell lineages diverge from a common type of progenitor cell, the hemocytoblast."	"bgee"	"ANN"	"2015-03-30"																																																																						
"OG:0001485"	"hematopoietic stem cell"	"ok 1X"	"CL:0000037"	"hematopoietic stem cell"		"HOM:0000007"	"DOI:10.1146/annurev.cellbio.22.010605.093317 ""Hartenstein V, Blood cells and blood cell development in the animal kingdom. Annual review of cell and developmental biology (2006)"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000004"	"Medium confidence assertion"	33208	"Metazoa"	"Recent findings strongly suggest that the molecular pathways involved in the development and function of blood cells are highly conserved among vertebrates and various invertebrate phyla. (...)a brief survey of the different types of blood cell lineages among metazoa.  There is now good reason to believe that, in vertebrates and invertebrates alike, blood cell lineages diverge from a common type of progenitor cell, the hemocytoblast."	"bgee"	"ANN"	"2015-03-30"																																																																						
"OG:0001485"	"hematopoietic stem cell"	"ok 1X"	"CL:0000037"	"hematopoietic stem cell"		"HOM:0000007"	"DOI:10.1111/j.1600-065X.1998.tb01264.x ""Hansen JD, Zapata AG, Lymphocyte development in fish and amphibians.  Immunological Reviews (1998)"""	"ECO:0000067"	"developmental similarity evidence"	"CIO:0000003"	"High confidence assertion"	7776	"Gnathostomata"	"In all gnathostomes there appear to be two main embryonic locations derived from the early mesoderm, both intra- and extraembryonic, which contribute to primitive and definitive hematopoiesis based upon their differential expression of SCL, Gata-1, Gata-2 and myeloblastosis oncogene (c-myb)."	"bgee"	"ANN"	"2015-03-30"																																																																						
"OG:0001485"	"hematopoietic stem cell"	"ok 1X"	"CL:0000037"	"hematopoietic stem cell"		"HOM:0000007"	"DOI:10.1111/j.1600-065X.1998.tb01264.x ""Hansen JD, Zapata AG, Lymphocyte development in fish and amphibians.  Immunological Reviews (1998)"""	"ECO:0000075"	"gene expression similarity evidence"	"CIO:0000003"	"High confidence assertion"	7776	"Gnathostomata"	"In all gnathostomes there appear to be two main embryonic locations derived from the early mesoderm, both intra- and extraembryonic, which contribute to primitive and definitive hematopoiesis based upon their differential expression of SCL, Gata-1, Gata-2 and myeloblastosis oncogene (c-myb)."	"bgee"	"ANN"	"2015-03-30"																																																																						
