HOM ID	HOM name	entity	entity name	qualifier	taxon ID	taxon name	line type	ECO ID	ECO name	confidence code ID	confidence code name	reference	reference title	supporting text	assigned by	curator	date
HOM:0000007	historical homology	UBERON:0003061	blood island		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:22204590	Teixeira V, Arede N, Gardner R, Rodríguez-León J, Tavares AT, Targeting the hemangioblast with a novel cell type-specific enhancer. BMC Dev Biol (2011)	In the early vertebrate embryo, both hematopoietic and endothelial lineages derive from aggregates of mesodermal cells that form the blood islands in the extraembryonic yolk sac [1]. This observation led to the hypothesis that both lineages derive from a common precursor named the hemangioblast [2]. Although still debatable, the existence of hemangioblasts is mainly supported by in vitro differentiation studies [3,4] as well as by evidence that blood and endothelial progenitors express a number of genes in common, such as VEGFR2, GATA2, Lmo2 and Scl/Tal1 [5], some of which regulate the differentiation of both cell lineages	bgee	ANN	2013-07-10
HOM:0000007	historical homology	UBERON:0003061	blood island		7742	Vertebrata	RAW	ECO:0000075	gene expression similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:22204590	Teixeira V, Arede N, Gardner R, Rodríguez-León J, Tavares AT, Targeting the hemangioblast with a novel cell type-specific enhancer. BMC Dev Biol (2011)	In the early vertebrate embryo, both hematopoietic and endothelial lineages derive from aggregates of mesodermal cells that form the blood islands in the extraembryonic yolk sac [1]. This observation led to the hypothesis that both lineages derive from a common precursor named the hemangioblast [2]. Although still debatable, the existence of hemangioblasts is mainly supported by in vitro differentiation studies [3,4] as well as by evidence that blood and endothelial progenitors express a number of genes in common, such as VEGFR2, GATA2, Lmo2 and Scl/Tal1 [5], some of which regulate the differentiation of both cell lineages	bgee	ANN	2013-07-10
HOM:0000007	historical homology	UBERON:0003061	blood island		7742	Vertebrata	SUMMARY			CONF:0000013	congruent evidences of multiple experimental types, best confidence medium				Bgee		
HOM:0000007	historical homology	UBERON:0003062	primitive knot		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1046/j.1525-142x.2000.00073.x	Neidert AH, Panopoulou G and Langeland JA, Amphioxus goosecoid and the evolution of the head organizer and prechordal plate. Evolution and Development (2008)	The organizer is a central feature of vertebrate embryogenesis. It was first characterized in functional terms in amphibians by Spemann and Mangold (1924), and homologous tissues have since been identified in representatives of most other vertebrate classes, including mammals (the node), birds (Henson's node) and teleost fish (the embryonic shield).	bgee	ANN	2013-07-11
HOM:0000007	historical homology	UBERON:0003062	primitive knot		33208	Metazoa	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:22689359	Bode HR, The head organizer in Hydra. The International journal of developmental biology (2012)	During bud formation, Hydra's mode of asexual reproduction, a head organizer based on the canonical Wnt pathway is set up to initiate and control the development of a new Hydra. As this pathway plays a central role in vertebrate embryonic organizers, its presence and activity in Hydra indicate that the molecular basis of the organizer arose early in metazoan evolution.	bgee	ANN	2013-07-11
HOM:0000007	historical homology	UBERON:0003063	prechordal plate	NOT	7711	Chordata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	PMID:11256375	Neidert AH, Panopoulou G and Langeland JA, Amphioxus goosecoid and the evolution of the head organizer and prechordal plate. Evolution and Development (2000)	Amphioxus, it is important to note, lacks a prechordal plate in that the notochord extends to the extreme anterior end of the animal, and lacks elaborate differentiation of its forebrain.	bgee	ANN	2013-07-02
HOM:0000007	historical homology	UBERON:0003063	prechordal plate		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	PMID:10357898	Kuratani S, Horigome N, Hirano S, Developmental morphology of the head mesoderm and reevaluation of segmental theories of the vertebrate head: evidence from embryos of an agnathan vertebrate, Lampetra japonica. Dev Biol (1999)	The prechordal plate is commonly observed in early embryos of vertebrates. It is in essence the roof of the foregut, caudally continuous with the developing notochord (Jacob et al., 1984). The prechordal plate in the lamprey is a single cell layer located beneath the neural tube rostral to the notochord (Hatta, 1891; de Selys-Longchamps, 1910).	bgee	ANN	2013-07-02
HOM:0000007	historical homology	UBERON:0003064	intermediate mesoderm		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1016/j.ydbio.2004.03.034	Wilm B, James RG, Schultheiss TM, Hogan BL, The forkhead genes, Foxc1 and Foxc2, regulate paraxial versus intermediate mesoderm cell fate. Developmental biology (2004)	During vertebrate embryogenesis, the newly formed mesoderm is allocated to the paraxial, intermediate, and lateral domains, each giving rise to different cell and tissue types. Here, we provide evidence that the forkhead genes, Foxc1 and Foxc2, play a role in the specification of mesoderm to paraxial versus intermediate fates.	bgee	ANN	2013-07-10
HOM:0000007	historical homology	UBERON:0003064	intermediate mesoderm		7742	Vertebrata	RAW	ECO:0000075	gene expression similarity evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1016/j.ydbio.2004.03.034	Wilm B, James RG, Schultheiss TM, Hogan BL, The forkhead genes, Foxc1 and Foxc2, regulate paraxial versus intermediate mesoderm cell fate. Developmental biology (2004)	During vertebrate embryogenesis, the newly formed mesoderm is allocated to the paraxial, intermediate, and lateral domains, each giving rise to different cell and tissue types. Here, we provide evidence that the forkhead genes, Foxc1 and Foxc2, play a role in the specification of mesoderm to paraxial versus intermediate fates.	bgee	ANN	2013-07-10
HOM:0000007	historical homology	UBERON:0003064	intermediate mesoderm		7742	Vertebrata	SUMMARY			CONF:0000013	congruent evidences of multiple experimental types, best confidence medium				Bgee		
HOM:0000007	historical homology	UBERON:0003065	ciliary marginal zone		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000003	high confidence assertion from single evidence	DOI:10.1159/000057571	Reh TA, Fischer AJ, Stem cells in the vertebrate retina. Brain Behav Evol (2001)	The retina of all vertebrates develops via similar mechanisms. Toward the end of retinal histogenesis, proliferating progenitors and newly generated cells are confined to peripheral regions of the retina. In fish and amphibians, this region is maintained after embryonic development and becomes the CMZ (ciliary margin zone). A CMZ exists in birds but compared to that of fish and amphibians this region produces much less new retina as the globe of the eye expands postnatally. At least some of the molecular mechanisms that regulate the addition of new cells in this zone appear to have been conserved from fish to birds.	bgee	ANN	2013-06-24
HOM:0000007	historical homology	UBERON:0003067	dorsolateral placode		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1073/pnas.97.9.4449	Shimeld SM and Holland PW. Vertebrate innovations. PNAS (2000)	In summary, the collective term 'placodes' refers to some rather different structures, probably with different evolutionary origins. Some sensory placodes (at least the otic and olfactory) may have homologues in basal chordates. Even if this is so, it is apparent that they were elaborated considerably during early vertebrate evolution. Epibranchial and dorsolateral placodes appear to be new; we infer that their origin depended on the evolution of specific inductive signals.	bgee	ANN	2013-06-13
HOM:0000007	historical homology	UBERON:0003068	axial mesoderm		7711	Chordata	RAW	ECO:0000205	curator inference	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1002/dvdy.21177	Kusakabe R and Kuratani S. Evolutionary perspectives from development of mesodermal components in the lamprey. Developmental dynamics (2007)	Presently, Cephalochordata, Urochordata, and Vertebrata are placed as subphyla of the phylum Chordata, in which the overall organization of embryonic tissues (dorsal hollow nerve cord, ventral digestive tract, axial notochord, and bilateral paraxial mesoderm) is largely conserved. In contrast, the echinoderms and hemichordates are sister groups of the chordates and they lack the notochord and paraxial mesoderm. Thus, the basic mesodermal organization of vertebrates must have appeared first in the common ancestor of the chordates.	bgee	ANN	2013-07-10
HOM:0000007	historical homology	UBERON:0003069	otic placode		7711	Chordata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:11523832	Streit A, Origin of the vertebrate inner ear: evolution and induction of the otic placode. J Anat (2001)	Molecular evidence has revealed that lower chordates already possess sensory organs that share homology to the vertebrate inner ear. As the pathways that govern the development of the vertebrate otic placode are discovered, it will be interesting to investigate their conservation in lower chordates. A similar approach may also resolve the question of whether the inner ear is derived from the lateral line or whether it evolved independently.	bgee	ANN	2013-06-24
HOM:0000007	historical homology	UBERON:0003069	otic placode	NOT	7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	PMID:11523832	Streit A, Origin of the vertebrate inner ear: evolution and induction of the otic placode. J Anat (2001)	Recent molecular data have challenged the longstanding view that special sense organs such as the inner ear have evolved with the appearance of vertebrates. (…) During embryonic development, the inner ear arises from a simple epithelium adjacent to the hindbrain, the otic placode, that is specified through inductive interactions with surrounding tissues. (...) the hypothesis is discussed that induction of all sensory placodes initially shares a common molecular pathway, which may have been responsible to generate an ‘ancestral placode’ during evolution.	bgee	ANN	2013-06-24
HOM:0000007	historical homology	UBERON:0003069	otic placode		89593	Craniata	RAW	ECO:0000034	non-traceable author statement	CONF:0000004	medium confidence assertion from single evidence	ISBN:978-0030223693	Liem KF, Bemis WE, Walker WF, Grande L, Functional Anatomy of the Vertebrates: An Evolutionary Perspective (2001) p.43	We conclude this section by listing some of the many synapomorphies of craniates, including (...) (2) neurogenic placodes (...).	bgee	ANN	2013-06-24
HOM:0000007	historical homology	UBERON:0003070	trigeminal placode		7742	Vertebrata	RAW	ECO:0000067	developmental similarity evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1073/pnas.97.9.4449	Shimeld SM and Holland PW. Vertebrate innovations. PNAS (2000)	The dorsolateral placodes (trigeminal and vestibular) develop from ectoderm lateral to the brain (...). In summary, the collective term 'placodes' refers to some rather different structures, probably with different evolutionary origins. Some sensory placodes (at least the otic and olfactory) may have homologues in basal chordates. Even if this is so, it is apparent that they were elaborated considerably during early vertebrate evolution. Epibranchial and dorsolateral placodes appear to be new; we infer that their origin depended on the evolution of specific inductive signals.	bgee	ANN	2013-06-13
HOM:0000007	historical homology	UBERON:0003070	trigeminal placode		7742	Vertebrata	RAW	ECO:issue22	phylogenetic distribution evidence	CONF:0000004	medium confidence assertion from single evidence	DOI:10.1073/pnas.97.9.4449	Shimeld SM and Holland PW. Vertebrate innovations. PNAS (2000)	The dorsolateral placodes (trigeminal and vestibular) develop from ectoderm lateral to the brain (...). In summary, the collective term 'placodes' refers to some rather different structures, probably with different evolutionary origins. Some sensory placodes (at least the otic and olfactory) may have homologues in basal chordates. Even if this is so, it is apparent that they were elaborated considerably during early vertebrate evolution. Epibranchial and dorsolateral placodes appear to be new; we infer that their origin depended on the evolution of specific inductive signals.	bgee	ANN	2013-06-13
